Seed,Spawn_Strategy,Initial_Drones_XY,Goal_X,Goal_Y,Optimal_Tick,Used_Tick,Map_Coverage_%,Spawn_Fail_Count,Backtrack_Count,Total_Spawned,Success
181768,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",14,30,6,7,21.29,53,11,32,True
263649,1,"[(15, 15)]",3,20,115,116,37.01,0,0,39,True
263649,2,"[(7, 15), (23, 15)]",3,20,85,86,30.18,0,0,62,True
263649,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",3,20,33,34,38.87,0,0,51,True
263649,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",3,20,5,6,9.77,0,0,27,True
263649,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",3,20,1,2,4.88,1,0,32,True
263649,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",3,20,9,10,28.52,61,17,32,True
571235,1,"[(15, 15)]",8,19,169,170,74.12,0,0,66,True
571235,2,"[(7, 15), (23, 15)]",8,19,149,150,81.93,0,0,105,True
571235,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",8,19,51,52,64.45,0,0,68,True
571235,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",8,19,47,78,93.36,19,102,177,True
571235,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",8,19,5,6,17.29,10,0,34,True
571235,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",8,19,1,2,7.13,31,0,32,True
515044,1,"[(15, 15)]",22,7,147,148,51.76,0,0,51,True
515044,2,"[(7, 15), (23, 15)]",22,7,103,104,63.09,0,0,73,True
515044,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",22,7,3,4,3.12,0,0,9,True
515044,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",22,7,11,12,22.17,0,0,34,True
515044,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",22,7,17,18,50.78,35,38,52,True
515044,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",22,7,13,14,38.57,85,40,32,True
291690,1,"[(15, 15)]",17,25,82,83,24.41,0,0,30,True
291690,2,"[(7, 15), (23, 15)]",17,25,68,69,24.41,0,0,49,True
291690,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",17,25,20,21,19.34,0,0,23,True
291690,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",17,25,4,5,7.91,0,0,24,True
291690,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",17,25,54,55,82.62,133,208,63,True
291690,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",17,25,6,7,21.29,53,13,32,True
681144,1,"[(15, 15)]",19,1,74,75,17.87,0,0,13,True
681144,2,"[(7, 15), (23, 15)]",19,1,74,75,43.07,0,0,58,True
681144,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",19,1,22,23,29.69,0,0,48,True
681144,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",19,1,14,15,29.88,3,0,46,True
681144,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",19,1,2,3,8.3,0,0,32,True
681144,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",19,1,6,7,22.17,61,11,32,True
283448,1,"[(15, 15)]",14,0,224,225,89.94,0,0,99,True
283448,2,"[(7, 15), (23, 15)]",14,0,242,243,94.73,0,0,198,True
283448,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",14,0,124,125,94.73,0,0,238,True
283448,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",14,0,36,37,66.5,4,3,105,True
283448,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",14,0,22,23,57.32,62,77,52,True
283448,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",14,0,26,29,56.35,139,173,32,True
819338,1,"[(15, 15)]",16,4,158,159,65.62,0,0,68,True
819338,2,"[(7, 15), (23, 15)]",16,4,174,175,84.67,0,0,119,True
819338,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",16,4,20,21,25.1,0,0,36,True
819338,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",16,4,24,25,49.9,0,0,75,True
819338,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",16,4,32,35,77.93,82,105,56,True
819338,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",16,4,26,39,62.99,152,154,32,True
123091,1,"[(15, 15)]",29,28,175,176,64.65,0,0,62,True
123091,2,"[(7, 15), (23, 15)]",29,28,145,146,64.65,0,0,92,True
123091,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",29,28,75,76,75.29,0,0,104,True
123091,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",29,28,25,26,62.5,2,3,88,True
123091,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",29,28,7,8,24.8,21,11,41,True
123091,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",29,28,1,2,9.08,43,2,32,True
954762,1,"[(15, 15)]",7,14,265,266,88.38,0,0,93,True
954762,2,"[(7, 15), (23, 15)]",7,14,1,2,0.59,0,0,4,True
954762,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",7,14,65,66,72.75,0,0,96,True
954762,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",7,14,23,24,47.56,0,0,57,True
954762,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",7,14,39,52,79.1,115,184,59,True
954762,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",7,14,5,42,70.7,147,196,32,True
574695,1,"[(15, 15)]",23,17,38,39,10.16,0,0,12,True
574695,2,"[(7, 15), (23, 15)]",23,17,16,17,7.71,0,0,9,True
574695,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",23,17,112,113,95.61,0,0,134,True
574695,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",23,17,28,29,64.16,0,0,97,True
574695,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",23,17,34,37,73.34,85,100,71,True
574695,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",23,17,20,21,47.36,106,66,32,True
572452,1,"[(15, 15)]",9,11,90,91,25.98,0,0,22,True
572452,2,"[(7, 15), (23, 15)]",9,11,14,15,7.62,0,0,12,True
572452,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",9,11,124,125,95.51,0,0,197,True
572452,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",9,11,66,67,91.31,29,83,175,True
572452,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",9,11,2,3,8.11,3,0,35,True
572452,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",1,29,10,15,37.99,84,42,32,True
979130,1,"[(15, 15)]",10,17,7,8,2.25,0,0,5,True
979130,2,"[(7, 15), (23, 15)]",10,17,45,46,27.15,0,0,29,True
979130,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",10,17,43,44,42.48,0,0,57,True
979130,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",10,17,31,32,55.57,0,0,90,True
979130,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",10,17,9,10,27.64,28,5,36,True
979130,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",10,17,11,12,31.25,83,27,32,True
485952,1,"[(15, 15)]",25,10,83,84,31.54,0,0,33,True
485952,2,"[(7, 15), (23, 15)]",25,10,21,22,14.55,0,0,17,True
485952,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",25,10,11,12,12.11,0,0,21,True
485952,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",25,10,27,28,51.07,8,9,82,True
485952,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",25,10,5,6,19.14,17,4,36,True
485952,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",25,10,1,2,8.59,36,0,32,True
894010,1,"[(15, 15)]",26,24,102,103,38.57,0,0,41,True
894010,2,"[(7, 15), (23, 15)]",26,24,68,69,35.74,0,0,39,True
894010,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",26,24,8,9,9.38,0,0,20,True
894010,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",26,24,26,27,52.25,8,15,77,True
894010,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",26,24,24,49,84.47,108,161,52,True
894010,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",26,24,8,9,25.88,64,21,32,True
374107,1,"[(15, 15)]",18,4,420,421,82.13,0,0,87,True
374107,2,"[(7, 15), (23, 15)]",18,4,46,47,26.07,0,0,28,True
374107,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",18,4,136,137,91.21,0,0,188,True
374107,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",18,4,24,25,42.58,0,0,70,True
374107,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",18,4,2,3,10.06,6,0,34,True
374107,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",18,4,8,31,62.4,131,112,32,True
949392,1,"[(15, 15)]",9,0,249,250,73.34,0,0,77,True
949392,2,"[(7, 15), (23, 15)]",9,0,189,190,73.34,0,0,135,True
949392,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",9,0,35,36,46.0,0,0,59,True
949392,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",9,0,39,40,70.02,6,16,107,True
949392,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",9,0,9,18,47.27,39,38,48,True
949392,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",9,0,3,4,13.09,43,2,32,True
907010,1,"[(15, 15)]",30,13,77,78,22.36,0,0,22,True
907010,2,"[(7, 15), (23, 15)]",30,13,63,64,36.23,0,0,38,True
907010,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",30,13,97,98,72.27,0,0,107,True
907010,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",30,13,35,36,65.92,0,0,98,True
907010,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",30,13,11,12,34.67,29,25,38,True
907010,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",30,13,13,14,39.94,85,31,32,True
816570,1,"[(15, 15)]",13,12,287,288,65.23,0,0,68,True
816570,2,"[(7, 15), (23, 15)]",13,12,93,94,80.96,0,0,87,True
816570,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",13,12,97,98,87.7,0,0,115,True
816570,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",13,12,19,20,39.16,1,0,64,True
816570,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",13,12,3,4,12.79,7,0,34,True
816570,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",13,12,17,18,43.65,82,52,32,True
653191,1,"[(15, 15)]",26,11,53,54,22.17,0,0,26,True
653191,2,"[(7, 15), (23, 15)]",26,11,95,96,52.25,0,0,59,True
653191,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",26,11,67,68,66.99,0,0,78,True
653191,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",26,11,9,10,18.36,0,0,33,True
653191,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",26,11,1,2,5.86,0,0,32,True
653191,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",26,11,1,2,8.59,38,1,32,True
980539,1,"[(15, 15)]",9,14,139,140,48.34,0,0,51,True
980539,2,"[(7, 15), (23, 15)]",9,14,3,4,2.15,0,0,7,True
980539,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",9,14,79,80,75.2,0,0,102,True
980539,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",9,14,27,28,52.34,0,0,75,True
980539,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",9,14,7,8,22.85,22,8,36,True
980539,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",9,14,11,12,33.4,80,33,32,True
436251,1,"[(15, 15)]",19,11,180,181,72.75,0,0,84,True
436251,2,"[(7, 15), (23, 15)]",19,11,22,23,13.48,0,0,21,True
436251,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",19,11,86,87,64.06,0,0,139,True
436251,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",19,11,12,13,23.83,0,0,37,True
436251,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",18,10,4,5,14.45,11,3,35,True
436251,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",19,11,8,17,39.75,99,64,32,True
410202,1,"[(15, 15)]",30,9,97,98,37.79,0,0,43,True
410202,2,"[(7, 15), (23, 15)]",30,9,165,166,96.48,0,0,127,True
410202,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",30,9,77,78,74.61,0,0,116,True
410202,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",30,9,13,14,25.0,0,0,43,True
410202,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",30,9,39,40,71.48,89,176,58,True
410202,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",30,9,25,44,70.12,158,235,32,True
828836,1,"[(15, 15)]",26,15,273,274,61.72,0,0,77,True
828836,2,"[(7, 15), (23, 15)]",26,15,125,126,63.67,0,0,90,True
828836,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",26,15,97,98,90.72,0,0,133,True
828836,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",26,15,85,86,97.36,33,87,208,True
828836,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",26,15,11,12,33.5,34,24,44,True
828836,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",26,15,9,14,34.77,76,39,32,True
599694,1,"[(15, 15)]",2,2,314,315,98.93,0,0,106,True
599694,2,"[(7, 15), (23, 15)]",2,2,68,69,34.18,0,0,39,True
599694,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",2,2,40,41,48.93,0,0,54,True
599694,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",2,2,56,57,87.4,0,0,142,True
599694,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",2,2,10,11,32.03,22,9,41,True
599694,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",2,2,12,33,57.91,129,111,32,True
839356,1,"[(15, 15)]",2,15,229,230,62.3,0,0,81,True
839356,2,"[(7, 15), (23, 15)]",2,15,81,82,52.73,0,0,65,True
839356,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",2,15,23,24,29.1,0,0,50,True
839356,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",2,15,17,18,31.05,0,0,77,True
839356,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",2,15,13,14,38.09,33,15,45,True
